"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-05-31,1396,"Sonoma","CA","Santa Rosa",129,550500,0.0040124019697246,0.0166204986149584,0.0933465739821251,0.0994326845616427,-0.00745936154276494,"2005-12","2005-Q4",594900,-0.0746343923348462,"2005-05"
2016-05-31,2033,"Spokane","WA","Spokane",130,182200,0.00441014332965821,0.0241708825182687,0.0832342449464923,0.0290423502523816,0.00784755541361926,"2016-05","2016-Q2",182200,0,"2016-05"
2016-05-31,2511,"Richmond","NY","New York",131,428500,0.00681390977443609,0.0170899596487064,0.0492164544564153,0.0213221721105072,-0.00095182427573981,"2006-11","2006-Q4",441700,-0.0298845370160743,"2006-04"
2016-05-31,2465,"Onondaga","NY","Syracuse",132,126600,0.00158227848101266,0.00237529691211401,0.0152365677626303,0.00792594727277041,0.00983212339989081,"2016-05","2016-Q2",126600,0,"2016-05"
2016-05-31,669,"Pasco","FL","Tampa",133,144800,0.00695410292072323,0.0254957507082153,0.074981440237565,0.0534668487084082,-0.0317320054566994,"2006-08","2006-Q3",201900,-0.282813273897969,"2004-10"
2016-05-31,1746,"Hampden","MA","Springfield",134,181800,0.00165289256198347,0.0033112582781457,0.00831946755407654,0.00696383562605241,-0.0092476802027851,"2006-09","2006-Q3",201300,-0.0968703427719821,"2005-02"
2016-05-31,2934,"Greenville","SC","Greenville",135,161900,0.0037197768133912,0.0144110275689223,0.0574787720444154,0.0314165066967138,0.0184874822391521,"2016-05","2016-Q2",161900,0,"2016-05"
2016-05-31,2896,"Burlington","NJ","Philadelphia",136,213100,-0.00327408793264733,0.00140977443609023,0.0196172248803828,-0.000749134655174344,-0.0207822293553888,"2006-10","2006-Q4",265100,-0.19615239532252,"2004-07"
2016-05-31,1442,"Tulare","CA","Visalia",137,176000,0.0068649885583524,0.0149942329873126,0.0810810810810811,0.074289945934173,-0.0300127518717557,"2006-07","2006-Q3",240700,-0.268799335272123,"2005-01"
2016-05-31,616,"Lucas","OH","Toledo",138,85500,0.00588235294117647,0.0130331753554502,0.0477941176470588,0.0108721208503508,-0.0241695908038914,"2006-03","2006-Q1",109700,-0.220601640838651,"2000-04"
2016-05-31,353,"Adams","CO","Denver",139,267900,0.0101809954751131,0.0355624275222265,0.154741379310345,0.105974650851518,0.0312183886650896,"2016-05","2016-Q2",267900,0,"2016-05"
2016-05-31,3266,"East Baton Rouge","LA","Baton Rouge",140,151300,0.000661375661375661,0.00598404255319149,0.0625,0.0171027430037136,,"2016-05","2016-Q2",151300,0,"2016-05"
2016-05-31,3286,"Virginia Beach City","VA","Virginia Beach",141,250100,0.00240480961923848,0.00603378921962993,0.0191524042379788,0.010477378472715,-0.00813998042322084,"2007-04","2007-Q2",276200,-0.0944967414916727,"2005-08"
2016-05-31,343,"York","PA","York",142,156100,-0.00127959053103007,0,0.0182648401826484,0.00362656847240994,-0.0106833616920233,"2007-08","2007-Q3",180700,-0.136137244050913,"2005-07"
2016-05-31,2743,"Jefferson","LA","New Orleans",143,167500,0.00419664268585132,0.00903614457831325,0.0442643391521197,0.0288447348802576,0.0164382297113159,"2016-05","2016-Q2",167500,0,"2016-05"
2016-05-31,215,"Knox","TN","Knoxville",144,147900,-0.00202429149797571,-0.00269723533378287,0.0157967032967033,0.0133662049371888,0.00812731116288612,"2014-06","2014-Q2",157400,-0.0603557814485388,"2013-06"
2016-05-31,287,"Polk","IA","Des Moines",145,158600,-0.00125944584382872,0.00252844500632111,0.0510271703114645,0.0248235633108598,0.0113310315333779,"2016-04","2016-Q2",158800,-0.00125944584382872,"2016-03"
2016-05-31,1721,"Genesee","MI","Flint",146,85100,0.016726403823178,0.0340218712029162,0.0826972010178117,0.0678095904284199,-0.0346639129078221,"2005-10","2005-Q4",124200,-0.314814814814815,
2016-05-31,448,"Clark","WA","Portland",147,283500,0.00889679715302491,0.0320349472151438,0.121883656509695,0.0761735552672902,0.00507721889608481,"2016-05","2016-Q2",283500,0,"2016-05"
2016-05-31,3229,"Santa Barbara","CA","Santa Maria-Santa Barbara",148,552600,0.00108695652173913,0.00399709302325581,0.045600756859035,0.0651754955165864,-0.0190213769851199,"2006-01","2006-Q1",684800,-0.193049065420561,"2004-06"
2016-05-31,2538,"Seminole","FL","Orlando",149,202100,0.00798004987531172,0.0248478701825558,0.0953929539295393,0.0670461901610542,-0.0286223720957552,"2006-06","2006-Q2",270800,-0.253692762186115,"2005-04"
2016-05-31,3081,"Williamson","TX","Austin",150,227400,0.00353045013239188,0.0160857908847185,0.0823417420276059,0.0688593759492668,0.0334767626080994,"2016-05","2016-Q2",227400,0,"2016-05"
2016-05-31,1485,"Washoe","NV","Reno",151,288000,0.00911002102312544,0.0355987055016181,0.127642913077525,0.122093709751457,-0.0200617658787023,"2006-03","2006-Q1",354100,-0.186670432081333,"2004-10"
2016-05-31,2444,"Monterey","CA","Salinas",152,457600,0.00881834215167548,0.0214285714285714,0.0769592845375382,0.0873141805438309,-0.0408337585463585,"2006-04","2006-Q2",696700,-0.343189321085116,"2004-02"
2016-05-31,1395,"Solano","CA","Vallejo",153,356200,0.00451212633953751,0.0226815963250072,0.0886308068459658,0.115962777034495,-0.0286171035313261,"2006-04","2006-Q2",476900,-0.253092891591529,"2004-06"
2016-05-31,1208,"Mobile","AL","Mobile",154,103600,0.00193423597678917,0.0166830225711482,0.0412060301507538,-0.00513237522814514,-0.00732179024159818,"2008-06","2008-Q2",122800,-0.156351791530945,"2005-12"
2016-05-31,385,"Berks","PA","Reading",155,158800,-0.000629326620516048,0.00126103404791929,0.00126103404791929,-0.00311921238085122,-0.00496257372625675,"2007-06","2007-Q2",177400,-0.104847801578354,"2006-01"
2016-05-31,1585,"Cameron","TX","Brownsville",156,74200,0.00952380952380952,0.0150478796169631,0.005420054200542,0.0102827963736287,0.00584390016182645,"2014-03","2014-Q1",76500,-0.0300653594771242,"2013-12"
2016-05-31,3247,"Prince William","VA","Washington",157,336300,0.00059506099375186,0.00178731009830206,0.0218778486782133,0.0390350489387639,-0.0228835043895743,"2005-12","2005-Q4",430700,-0.219178082191781,"2004-10"
2016-05-31,3166,"Hillsborough","NH","Manchester",158,239100,0.00335711288292069,0.0109936575052854,0.032829373650108,0.0309512400627585,-0.0110870553743494,"2006-04","2006-Q2",267400,-0.105833956619297,"2004-05"
2016-05-31,971,"Dakota","MN","Minneapolis-St Paul",159,243000,0.00496277915632754,0.0210084033613445,0.063922942206655,0.049996535034303,-0.00527572881345117,"2006-06","2006-Q2",256200,-0.0515222482435597,"2004-12"
2016-05-31,66,"Ada","ID","Boise City",160,204100,0.00740375123395854,0.0220330495743615,0.0850611376927166,0.0716554138506,0.000985229560721335,"2007-05","2007-Q2",225500,-0.09490022172949,"2006-06"
2016-05-31,2596,"Waukesha","WI","Milwaukee",161,252300,0.00437898089171975,0.0169286577992745,0.0438560198593297,0.0218994504505021,-0.00246332209952516,"2006-07","2006-Q3",259100,-0.0262446931686607,"2005-12"
2016-05-31,2507,"Richland","SC","Columbia",162,126500,0.000791139240506329,0.00317208564631245,0.0343417825020442,-0.00157357192156149,-0.00559467513982748,"2007-06","2007-Q2",136200,-0.0712187958883994,"2005-07"
2016-05-31,1981,"Pulaski","AR","Little Rock",163,122100,0,0.0141196013289037,0.0295109612141653,0.00197727693823979,0.00697617197315492,"2010-06","2010-Q2",122200,-0.000818330605564648,"2010-06"
2016-05-31,2528,"Sarasota","FL","North Port-Sarasota-Bradenton",164,234500,0.00213675213675214,0.0099052540913006,0.106132075471698,0.0934786743590625,-0.0253985713406963,"2006-02","2006-Q1",304100,-0.228872081552121,"2005-02"
2016-05-31,2661,"Clackamas","OR","Portland",165,351800,0.0120828538550058,0.0395981087470449,0.118600953895072,0.0734705539958587,0.011981061544611,"2016-05","2016-Q2",351800,0,"2016-05"
2016-05-31,685,"Pinal","AZ","Phoenix",166,165800,0,0.0036319612590799,0.0648683365446371,0.107077115664025,-0.0356247668870406,"2006-04","2006-Q2",238600,-0.305113160100587,"2005-02"
2016-05-31,730,"Stark","OH","Canton",167,113300,0,0.00443262411347518,0.0207207207207207,0.024674185867243,-0.00688138514555592,"2006-07","2006-Q3",121700,-0.0690221857025472,"2003-12"
2016-05-31,1290,"Orange","NY","New York",168,210800,0,-0.008,-0.00706547338671691,-0.0159098125555939,-0.0331136584424558,"2007-01","2007-Q1",303000,-0.304290429042904,"2003-07"
2016-05-31,904,"Butler","OH","Cincinnati",169,146400,0.00342700479780672,0.0131487889273356,0.0412517780938834,0.0175545771755876,-0.00478941591351001,"2006-07","2006-Q3",153900,-0.0487329434697856,"2005-01"
2016-05-31,1201,"Mercer","NJ","Trenton",170,222600,-0.00224114746750336,-0.00536193029490617,0.0067842605156038,-0.00276222700763207,-0.0221901568415259,"2006-06","2006-Q2",278600,-0.201005025125628,"2004-05"
2016-05-31,3200,"Westmoreland","PA","Pittsburgh",171,122300,0.00410509031198686,0.0140961857379768,0.0208681135225376,0.0231053161110468,0.0161454428652494,"2016-05","2016-Q2",122300,0,"2016-05"
2016-05-31,3223,"Saint Charles","MO","St. Louis",172,199400,0.00605449041372351,0.0230887634684454,0.0731969860064586,0.0307251362061161,-0.00173852594034452,"2007-03","2007-Q1",207200,-0.0376447876447876,"2006-01"
2016-05-31,367,"Allen","IN","Fort Wayne",173,110000,0.00640439158279963,0.0261194029850746,0.066925315227934,0.0172185286950153,0.00192940827027965,"2016-05","2016-Q2",110000,0,"2016-05"
2016-05-31,231,"Lane","OR","Eugene",174,233200,0.00647388864911523,0.0273127753303965,0.0841469084146908,0.0387817314639176,0.00461771696788182,"2007-06","2007-Q2",237900,-0.0197562000840689,"2007-02"
2016-05-31,1712,"Forsyth","NC","Winston-Salem",175,130000,0.000769822940723634,0.0023130300693909,0.015625,0.00263610419537375,-0.00144990879189355,"2008-04","2008-Q2",137100,-0.0517870167760759,"2005-08"
2016-05-31,2897,"Charleston","SC","Charleston",176,277700,0.00433996383363472,0.0142439737034332,0.0717869548436897,0.0538891327530988,0.00668517570103888,"2016-05","2016-Q2",277700,0,"2016-05"
2016-05-31,1146,"Lehigh","PA","Allentown",177,174400,-0.0022883295194508,-0.00342857142857143,0.0264861683343143,-0.00362985988949915,-0.0134057173874091,"2007-07","2007-Q3",206900,-0.157080715321411,"2005-06"
2016-05-31,1325,"Placer","CA","Sacramento",178,420200,0.00382226469182991,0.014975845410628,0.0505,0.0807425180615691,-0.0154306733639263,"2006-01","2006-Q1",498600,-0.157240272763738,"2004-10"
2016-05-31,2869,"Washtenaw","MI","Ann Arbor",179,233500,-0.00128314798973482,-0.00595998297147722,0.0309050772626932,0.0541268832847339,0.00164214358489456,"2005-05","2005-Q2",235200,-0.00722789115646259,"2005-01"
2016-05-31,1953,"Orleans","LA","New Orleans",180,168100,0.00839832033593281,0.024375380865326,0.0447482908638906,0.0371126120431648,,"2015-11","2015-Q4",169700,-0.009428403064231,"2015-11"
2016-05-31,2323,"Hamilton","TN","Chattanooga",181,147300,0.00135961930659415,0.00408997955010225,0.0344101123595506,0.0210955059922848,0.0101886138524052,"2016-05","2016-Q2",147300,0,"2016-05"
2016-05-31,1894,"Madison","AL","Huntsville",182,152000,-0.00196979645436638,0,0.0119840213049268,-0.000131527033355394,0.00280598064805759,"2008-11","2008-Q4",164900,-0.0782292298362644,"2006-07"
2016-05-31,1161,"Marion","FL","Ocala",183,122700,0.00656275635767022,0.0182572614107884,0.0595854922279793,0.0494300738733517,-0.0361408318130689,"2006-12","2006-Q4",180200,-0.319089900110988,"2005-01"
2016-05-31,373,"Anoka","MN","Minneapolis-St Paul",184,209900,0.00430622009569378,0.0189320388349515,0.105900948366702,0.0612880268703628,-0.00893062668967737,"2006-03","2006-Q1",229800,-0.0865970409051349,"2004-07"
2016-05-31,2552,"Somerset","NJ","New York",185,382400,0,0.00684570826750922,0.0385659967409017,0.0134440766864528,-0.0134834457996525,"2006-04","2006-Q2",438800,-0.128532360984503,"2004-10"
2016-05-31,1916,"Manatee","FL","North Port-Sarasota-Bradenton",186,226500,0.00756227758007117,0.0207300585849482,0.0936745533558667,0.0894225732379721,-0.026373638585328,"2006-01","2006-Q1",302300,-0.250744293747933,"2005-01"
2016-05-31,1638,"Collier","FL","Naples",187,321800,0.000621890547263682,0.00218000622858922,0.0890016920473773,0.0834970994837214,-0.0277067752973599,"2006-08","2006-Q3",428700,-0.249358525775601,"2005-03"
2016-05-31,1893,"Luzerne","PA","Scranton",188,99700,-0.00100200400801603,0.00504032258064516,-0.003996003996004,-0.0010000020010078,0.00410313274430707,"2010-11","2010-Q4",104000,-0.0413461538461538,"2008-07"
2016-05-31,2912,"Cumberland","NC","Fayetteville",189,112300,0.00089126559714795,0.0135379061371841,-0.000889679715302491,-0.0202576633881221,0.0078047962319503,"2011-08","2011-Q3",125800,-0.10731319554849,"2007-11"
2016-05-31,3269,"Saint Louis City","MO","St. Louis",190,107600,0.00466853408029879,0.0247619047619048,0.111570247933884,0.0111437427570582,-0.0159741219048493,"2007-04","2007-Q2",131900,-0.184230477634572,"2003-12"
2016-05-31,3158,"Chesterfield","VA","Richmond",191,205700,0.0058679706601467,0.0178129638792677,0.0352289884247609,0.0189181604685971,-0.00154249631814685,"2007-08","2007-Q3",223100,-0.077991931869117,"2006-05"
2016-05-31,1171,"Marion","OR","Salem",192,204500,0.00738916256157635,0.0219890054972514,0.116876024030584,0.0403519155893719,0.00952722800175643,"2007-11","2007-Q4",206500,-0.00968523002421308,"2007-06"
2016-05-31,1887,"Loudoun","VA","Washington",193,458800,0.00109098843552258,0.00813008130081301,0.0261686423618877,0.0344635257697061,-0.0143784778938473,"2005-10","2005-Q4",543300,-0.155531014172649,"2004-12"
2016-05-31,2515,"Rockland","NY","New York",194,404800,0.00322180916976456,0.0165745856353591,0.0395480225988701,0.00934741990956889,-0.0137899669749902,"2006-02","2006-Q1",470600,-0.139821504462388,"2004-09"
2016-05-31,98,"Bell","TX","Killeen",195,119000,0.00168350168350168,0.0101867572156197,0.0347826086956522,0.0121987292499426,0.00212547764255056,"2006-12","2006-Q4",120000,-0.00833333333333333,"2006-12"
2016-05-31,1922,"McHenry","IL","Chicago",196,191600,0.00683131897004729,0.0207778369738945,0.0424374319912949,0.0131324140899423,-0.0249595442808838,"2007-04","2007-Q2",247800,-0.22679580306699,"2002-06"
2016-05-31,1771,"Henrico","VA","Richmond",197,201100,0.00199302441454908,0.000995520159283225,0.0171977744056651,0.0198236528830953,-0.00322403501174839,"2007-08","2007-Q3",220600,-0.0883952855847688,"2005-12"
2016-05-31,470,"Davis","UT","Ogden",198,231800,0.00738809213385485,0.0279379157427938,0.0776383077638308,0.0376391359771058,0.0151701230221737,"2008-06","2008-Q2",255100,-0.0913367306938456,"2007-03"
2016-05-31,823,"Albany","NY","Albany",199,194300,-0.00256673511293634,-0.00205444273240883,0.0140918580375783,0.00134353523157538,-0.00338441507996601,"2007-10","2007-Q4",206700,-0.0599903241412675,"2006-01"
2016-05-31,1150,"Lorain","OH","Cleveland",200,125800,0.00318979266347687,0.0145161290322581,0.0345394736842105,0.0130557996818386,-0.00921332886745507,"2006-11","2006-Q4",138800,-0.0936599423631124,"2002-10"
2016-05-31,1849,"Larimer","CO","Fort Collins",201,311300,0.00549095607235142,0.0203212061619141,0.1242325749368,0.0743455069081249,0.0337821754571239,"2016-05","2016-Q2",311300,0,"2016-05"
2016-05-31,3112,"Northampton","PA","Allentown",202,178600,-0.00445930880713489,-0.00612131329994435,0.00676437429537768,-0.00529013596101902,-0.0202752250641115,"2006-10","2006-Q4",224900,-0.205869275233437,"2004-12"
2016-05-31,2259,"Escambia","FL","Pensacola",203,127900,0.00471327572663001,0.0207501995211492,0.0526748971193416,0.0281940255804329,-0.0155494746001376,"2006-05","2006-Q2",149600,-0.145053475935829,"2005-04"
2016-05-31,2255,"Dutchess","NY","New York",204,241000,0.00584307178631052,0.0168776371308017,0.0233545647558386,-0.00393648438026251,-0.0304992109662583,"2006-09","2006-Q3",329900,-0.269475598666263,"2003-05"
2016-05-31,219,"Lake","FL","Orlando",205,172800,0.00465116279069767,0.0123022847100176,0.0588235294117647,0.0616929210922015,-0.0295729360530156,"2006-09","2006-Q3",234800,-0.264054514480409,"2005-03"
2016-05-31,1701,"Fayette","KY","Lexington",206,156200,0.00839251129761136,0.0189171559034573,0.0476190476190476,0.0185286109373146,0.0101471277003695,"2016-05","2016-Q2",156200,0,"2016-05"
2016-05-31,2877,"Winnebago","IL","Rockford",207,93700,0.0107874865156419,0.0330760749724366,0.0870069605568446,-0.0158649268090612,-0.0269208798166299,"2007-09","2007-Q3",127000,-0.262204724409449,"2001-07"
2016-05-31,3013,"Rockingham","NH","Boston",208,285000,0.00210970464135021,0.014957264957265,0.0658189977561705,0.0361792334362625,-0.00727885847174081,"2006-03","2006-Q1",308300,-0.0755757379176127,"2004-12"
2016-05-31,1549,"Boulder","CO","Boulder",209,445000,0.00474147663129375,0.0113636363636364,0.112221944513872,0.0759518034970874,0.0372137655184894,"2016-05","2016-Q2",445000,0,"2016-05"
2016-05-31,2616,"Anchorage","AK","Anchorage",210,294900,0.0010183299389002,0.00340251786321878,0.0271682340647858,0.0251169369634303,0.00331498822077592,"2007-09","2007-Q3",302000,-0.0235099337748344,"2006-09"
2016-05-31,2929,"Gloucester","NJ","Philadelphia",211,190600,0.0005249343832021,0.00368615060558189,0.0187065740245858,-0.00373531920135839,-0.0189129794581903,"2006-10","2006-Q4",237200,-0.1964586846543,"2004-12"
2016-05-31,1101,"Howard","MD","Baltimore",212,427000,0.00117233294255569,0.00778852962001416,0.0254562920268972,0.0181361662802166,-0.00889332720387181,"2006-08","2006-Q3",469400,-0.0903280783979548,"2005-06"
2016-05-31,1670,"Douglas","CO","Denver",213,424500,0.00473372781065089,0.017010062290369,0.0946364105208871,0.0760860595296682,0.0281492556806064,"2016-05","2016-Q2",424500,0,"2016-05"
2016-05-31,2775,"Lancaster","NE","Lincoln",214,151000,0.000662690523525514,0.00265604249667995,0.0442600276625173,0.0305606583335121,0.0144646549238581,"2016-05","2016-Q2",151000,0,"2016-05"
2016-05-31,3141,"Spartanburg","SC","Spartanburg",215,120800,0.00750625521267723,0.0211327134404057,0.0577933450087566,0.0185376048056829,0.0111698784944971,"2016-05","2016-Q2",120800,0,"2016-05"
2016-05-31,1110,"Ingham","MI","Lansing",216,116400,-0.00171526586620926,0,0.0383586083853702,0.0352233464949803,-0.0191985892546386,"2006-04","2006-Q2",141500,-0.177385159010601,"2001-04"
2016-05-31,159,"Erie","PA","Erie",217,116400,-0.0025706940874036,0.00344827586206897,-0.00597779675491033,0.0143427737893986,0.012207221697845,"2015-06","2015-Q2",117100,-0.00597779675491033,"2015-03"
2016-05-31,3131,"Saint Lucie","FL","Port St. Lucie",218,172500,0.0105448154657293,0.0366586538461538,0.169491525423729,0.111241019608342,-0.0330474047465898,"2006-03","2006-Q1",243700,-0.292162494870743,"2004-07"
2016-05-31,232,"Leon","FL","Tallahassee",219,157200,-0.000635727908455181,0,0.0168175937904269,0.00901753180555498,-0.0192870333158979,"2006-11","2006-Q4",193300,-0.186756337299534,"2004-12"
2016-05-31,1057,"Greene","MO","Springfield",220,118800,-0.00168067226890756,0.00253164556962025,0.0384615384615385,0.0125825741571541,0.00230159643843741,"2009-05","2009-Q2",124200,-0.0434782608695652,"2008-09"
