"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI" 
2016-05-31,27207,"Spencer","OH","Cleveland","Medina",8566,155400,0.00452488687782805,0.0150228608752449,0.00322788896061975,0.0128349941247448,-0.00579546107237894,"2006-06","2006-Q2",164700,-0.0564663023679417,"2004-08"
2016-05-31,210124,"East Uniontown","PA","Pittsburgh","Fayette",8567,68800,-0.00145137880986938,-0.0143266475644699,-0.0588235294117647,0.0412869474427633,0.0144583422420177,"2015-06","2015-Q2",73400,-0.0626702997275204,"2015-03"
2016-05-31,398598,"Richmond","WI","Whitewater","Walworth",8568,154000,0.0065359477124183,0.0225763612217795,0.0672210672210672,0.0103114593179361,-0.00813074851125961,"2006-07","2006-Q3",167800,-0.0822407628128725,"2005-12"
2016-05-31,38638,"Galesburg","MI","Kalamazoo","Kalamazoo",8569,86700,0.00347222222222222,0.0023121387283237,0.03584229390681,0.0104709963976688,-0.0231658044535789,"2006-04","2006-Q2",110300,-0.213961922030825,
2016-05-31,27877,"West River","MD","Baltimore","Anne Arundel",8570,421700,0,0.0137019230769231,0.00356972870061875,0.0239151798313311,-0.00763692750371536,"2006-04","2006-Q2",455800,-0.0748135146994296,"2005-08"
2016-05-31,17985,"Englishtown","NJ","New York","Monmouth",8571,260200,-0.00420972062763108,-0.0177425443563609,-0.0493240774570698,0.0013118341285987,-0.0238973792560144,"2005-12","2005-Q4",340400,-0.235605170387779,"2003-12"
2016-05-31,32023,"Hickory Creek","TX","Dallas-Fort Worth","Denton",8572,218500,0.00737667127708621,0.0195986934204386,0.0952380952380952,0.0594502124100069,0.0235650241158107,"2016-05","2016-Q2",218500,0,"2016-05"
2016-05-31,16263,"Selma","IN","Muncie","Delaware",8573,97200,-0.00205338809034908,0.00517063081695967,-0.028,0.0159632195103299,-0.0120249806192327,"2005-06","2005-Q2",114900,-0.154046997389034,"2001-04"
2016-05-31,23470,"Alton","NH","Laconia","Belknap",8574,228400,0.0155624722098711,0.0367680435769405,0.0712945590994371,0.0116953759526597,-0.00990268013058493,"2006-06","2006-Q2",252500,-0.0954455445544554,"2005-01"
2016-05-31,5753,"Madison Lake","MN","Mankato","Blue Earth",8575,256600,0.00745975657636435,0.0210903302825308,0.0956447480785653,0.0332368443691522,0.00133476619967454,"2008-02","2008-Q1",266800,-0.0382308845577211,"2006-07"
2016-05-31,22269,"Nahant","MA","Boston","Essex",8576,523800,0.00133817625692984,-0.00266565118050267,-0.00908059023836549,0.0295148957544324,0.0033642071233011,"2015-03","2015-Q1",532100,-0.0155985716970494,"2015-02"
2016-05-31,41026,"Springdale","MD","Washington","Prince Georges",8577,305000,0.0159893404397069,0.0619777158774373,0.0728104115371087,0.0357284615053983,-0.0341453409848611,"2006-09","2006-Q3",456000,-0.331140350877193,"2004-08"
2016-05-31,272590,"Fairfield Township","NJ","Vineland","Cumberland",8578,136700,0.00219941348973607,0.00885608856088561,0.00736919675755343,-0.00246880736073352,-0.000801140400494171,"2008-02","2008-Q1",153000,-0.106535947712418,"2006-02"
2016-05-31,18888,"Labadie","MO","St. Louis","Franklin",8579,220700,-0.0031616982836495,0.00914494741655236,0.0651544401544401,0.0204033755918798,0.0170343996250508,"2016-04","2016-Q2",221400,-0.0031616982836495,"2016-04"
2016-05-31,398332,"Paris","WI","Chicago","Kenosha",8580,282000,0.00142045454545455,0.0111150950161348,0.0771581359816654,0.0225882665684929,0.00211663211002433,"2008-02","2008-Q1",308000,-0.0844155844155844,"2007-04"
2016-05-31,20122,"Redington Shores","FL","Tampa","Pinellas",8581,426800,0.0154651439448013,0.0414836505612494,0.132696390658174,0.0596877155314697,-0.016936326196673,"2005-12","2005-Q4",511300,-0.165265010756894,"2005-03"
2016-05-31,14574,"West Sand Lake","NY","Albany","Rensselaer",8582,195400,0.00153767298821117,-0.00356960734319225,0.0108639420589757,-0.00132531814643977,-0.00331638438791304,"2008-08","2008-Q3",215000,-0.0911627906976744,"2007-06"
2016-05-31,7178,"South Windham","CT","Worcester","Windham",8583,132700,-0.000753012048192771,0.00759301442672741,-0.00673652694610778,-0.0194585226903123,-0.0302955878276564,"2007-08","2007-Q3",185600,-0.285021551724138,"2003-04"
2016-05-31,399224,"Henry Clay Township","PA","Pittsburgh","Fayette",8584,127900,-0.0046692607003891,-0.0214231063504208,0.112173913043478,0.0469113743820535,0.0520538788838625,"2016-01","2016-Q1",131900,-0.0303260045489007,"2015-11"
2016-05-31,3796,"Bremen","GA","Atlanta","Haralson",8585,110900,0.00818181818181818,0.0316279069767442,0.158829676071055,0.0831078965251941,,"2016-05","2016-Q2",110900,0,"2016-05"
2016-05-31,199601,"Bolindale","OH","Youngstown","Trumbull",8586,61900,0.0282392026578073,0.0403361344537815,-0.0221169036334913,-0.0103340903903617,-0.026414240868224,"2005-07","2005-Q3",82500,-0.24969696969697,
2016-05-31,39972,"New Egypt","NJ","New York","Ocean",8587,228400,-0.00174825174825175,0.00927971718957137,0.106053268765133,0.0188882476859631,-0.0209296266689086,"2007-07","2007-Q3",293700,-0.222335716717739,"2004-07"
2016-05-31,54911,"Valley Falls","NY","Albany","Rensselaer",8588,163600,-0.00304692260816575,-0.00122100122100122,0.051413881748072,0.021073871716123,0.00273003485244239,"2007-04","2007-Q2",165800,-0.0132689987937274,"2006-11"
2016-05-31,398380,"Liverpool Township","PA","Harrisburg","Perry",8589,142500,0.00281491907107671,0.0273972602739726,0.0986892829606785,0.0272102974414414,0.0164896229347617,"2016-05","2016-Q2",142500,0,"2016-05"
2016-05-31,17627,"Crimora","VA","Staunton","Augusta",8590,179000,0.00448933782267116,0.00788288288288288,0.0124434389140272,0.0124038382586185,-0.0132299219248045,"2008-03","2008-Q1",209500,-0.145584725536993,"2005-07"
2016-05-31,52394,"Hampshire","IL","Chicago","Kane",8591,212700,-0.00281293952180028,-0.00514499532273152,0.00377536573855592,0.0134046266240802,-0.0178204010787804,"2007-04","2007-Q2",257900,-0.175261729352462,"2002-10"
2016-05-31,396777,"Sutton","NH","Concord","Merrimack",8592,220100,0.00502283105022831,0.017097966728281,0.0328484279680901,0.0192356150912525,-0.00762146809015229,"2006-12","2006-Q4",246000,-0.105284552845528,"2005-03"
2016-05-31,398499,"Throop","NY","Auburn","Cayuga",8593,127700,0.00156862745098039,0.0191540303272147,0.00709779179810726,0.0224190513811753,0.022525153392271,"2014-07","2014-Q3",131900,-0.0318423047763457,"2014-05"
2016-05-31,396941,"Loyalhanna Township","PA","Pittsburgh","Westmoreland",8594,97600,0.0113989637305699,0.0449678800856531,0.0198537095088819,0.0197678346305006,,"2013-10","2013-Q4",98400,-0.00813008130081301,"2013-09"
2016-05-31,398543,"Vienna","WI","Madison","Dane",8595,285100,-0.00210010500525026,0.00387323943661972,0.0653961136023916,0.02096961857765,0.00639238761337046,"2016-03","2016-Q1",286400,-0.0045391061452514,"2016-03"
2016-05-31,30223,"Angola","NY","Buffalo","Erie",8596,108600,0.0130597014925373,0.0254957507082153,0.0206766917293233,0.0317223109722686,,"2014-09","2014-Q3",112000,-0.0303571428571429,"2014-07"
2016-05-31,40445,"Princeville","HI","Kapaa","Kauai",8597,731800,-0.00367597004765146,0.0132927166989754,0.149363907648814,0.112619169936772,-0.010964866160855,"2006-06","2006-Q2",821400,-0.109082055028001,"2005-07"
2016-05-31,50932,"Becket","MA","Pittsfield","Berkshire",8598,214700,-0.00785582255083179,-0.00555812876331635,0.0307249159865578,0.00665141787790491,-0.0042314567484385,"2008-02","2008-Q1",233800,-0.08169375534645,"2006-01"
2016-05-31,52469,"Hebron","IL","Chicago","McHenry",8599,151200,0.0120481927710843,0.0285714285714286,0.0830945558739255,-0.00635837220858049,-0.0288869187961848,"2008-01","2008-Q1",210700,-0.282392026578073,"2001-06"
2016-05-31,26131,"Newbury","OH","Cleveland","Geauga",8600,185000,0.00872410032715376,0.0181618051733627,0.12053301029679,0.0227742253713719,-0.00197830330298543,"2007-02","2007-Q1",213100,-0.131862975129047,"2004-08"
2016-05-31,395621,"Lebanon South","PA","Lebanon","Lebanon",8601,138200,0.00655498907501821,0.0229459659511473,0.0414468726450641,0.00306709427348606,0.00406935442824974,"2008-07","2008-Q3",150900,-0.0841616964877402,"2007-08"
2016-05-31,123481,"Asbury Lake","FL","Jacksonville","Clay",8602,274200,0.00219298245614035,0.0066079295154185,0.0227527042148452,0.0292416377098104,-0.0173658991599107,"2006-08","2006-Q3",344400,-0.20383275261324,"2005-04"
2016-05-31,397384,"Thornbury Township","PA","Philadelphia","Delaware",8603,537100,-0.00407936213610235,0.0112973074750518,0.033679753656659,0.0284539748206518,-0.00662248399550946,"2006-05","2006-Q2",574000,-0.0642857142857143,"2005-11"
2016-05-31,4944,"Grafton","NY","Albany","Rensselaer",8604,128400,0.00864100549882168,-0.0138248847926267,-0.0138248847926267,-0.0302302240472433,-0.0142388865289742,"2008-08","2008-Q3",177000,-0.274576271186441,"2004-12"
2016-05-31,50952,"Bellwood","PA","Altoona","Blair",8605,98300,0.00614124872057318,0.0391120507399577,0.0615550755939525,0.0309609465374328,0.015965956657455,"2012-10","2012-Q4",102100,-0.0372184133202742,"2012-08"
2016-05-31,397882,"Snow Shoe Township","PA","State College","Centre",8606,121600,0.00164744645799012,-0.00572363041700736,-0.0264211369095276,0.00947395212113111,0.0137288796954651,"2015-01","2015-Q1",127900,-0.0492572322126661,"2013-05"
2016-05-31,48297,"Wadesville","IN","Evansville","Posey",8607,152100,0.0092899800928998,0.0133244503664224,0.0942446043165468,0.0258166112632758,0.01297745720126,"2015-11","2015-Q4",152300,-0.00131319763624425,"2015-11"
2016-05-31,397501,"Sherman","WI","Sheboygan","Sheboygan",8608,184300,0.00490730643402399,0.0109709270433352,0.0834803057025279,0.00822973229230728,-0.00799302212577468,"2006-05","2006-Q2",199700,-0.0771156735102654,"2005-06"
2016-05-31,5435,"Kingston","MI",,"Tuscola",8609,71000,-0.00280898876404494,-0.0166204986149584,0.0549777117384844,,,"2012-03","2012-Q1",75100,-0.0545938748335553,
2016-05-31,26589,"Port Hadlock","WA",,"Jefferson",8610,218300,0.00831408775981524,0.0158213122382504,0.0882352941176471,0.0484644068019775,0.00110610388569721,"2008-02","2008-Q1",240800,-0.0934385382059801,"2006-12"
2016-05-31,31326,"East Leroy","MI","Battle Creek","Calhoun",8611,142000,0.00852272727272727,0.0193826274228284,0.0402930402930403,0.0264884342563647,-0.0091044565597751,"2005-10","2005-Q4",160900,-0.117464263517713,"2003-07"
2016-05-31,397216,"Town of Little Valley","NY","Olean","Cattaraugus",8612,65600,-0.00303951367781155,-0.00906344410876133,-0.00606060606060606,0.0210882336550025,,"2015-09","2015-Q3",67100,-0.022354694485842,"2015-05"
2016-05-31,398261,"Northampton","NY","Gloversville","Fulton",8613,155600,-0.0108073744437381,-0.0365325077399381,-0.0948225712623618,-0.0373287658964614,-0.0151702058924279,"2008-02","2008-Q1",217500,-0.284597701149425,"2005-06"
2016-05-31,40534,"Remington","IN","Chicago","Jasper",8614,110800,0.00180831826401447,0.0211981566820276,-0.0481099656357388,0.0392468407055935,0.00940362352169144,"2015-09","2015-Q3",117600,-0.0578231292517007,"2015-01"
2016-05-31,396977,"Ashford","NY","Olean","Cattaraugus",8615,78500,-0.00254129606099111,-0.0199750312109863,-0.0138190954773869,,,"2011-12","2011-Q4",92000,-0.146739130434783,
2016-05-31,27004,"Sea Girt","NJ","New York","Monmouth",8616,1781300,0.0017996738091221,0.0109534619750284,0.0836476456989901,0.0574214233896821,0.0172347156668968,"2016-05","2016-Q2",1781300,0,"2016-05"
2016-05-31,32666,"Mannington","NJ","Philadelphia","Salem",8617,159300,0.00251730648206419,0.0127145581691036,-0.0148423005565863,0.00050295511419618,-0.0102568432360038,"2007-07","2007-Q3",195900,-0.186830015313936,"2005-08"
2016-05-31,56376,"North Lima","OH","Youngstown","Mahoning",8618,137000,0.00587371512481645,0.0148148148148148,0.0506134969325153,0.0178519339116896,-0.00216380526898985,"2006-06","2006-Q2",140500,-0.0249110320284698,"2006-02"
2016-05-31,28824,"Jonesboro","IN","Marion","Grant",8619,63100,0.00798722044728434,0.0226904376012966,-0.0568011958146487,-0.0110354938960575,,"2012-12","2012-Q4",72800,-0.133241758241758,
2016-05-31,47565,"Sandy Hook","MS",,"Walthall",8620,110900,-0.0305944055944056,-0.0719665271966527,-0.10129659643436,0.00108558243788548,0.0330703640454497,"2015-08","2015-Q3",141600,-0.21680790960452,"2011-11"
2016-05-31,31939,"Harborcreek","PA","Erie","Erie",8621,138800,0.000720980533525595,0.00652646845540247,0.0243542435424354,0.0254668123508743,0.00734903696511835,"2014-03","2014-Q1",139900,-0.00786275911365261,"2014-02"
2016-05-31,44825,"Curwensville","PA","DuBois","Clearfield",8622,65200,0.00307692307692308,0.0482315112540193,-0.00458015267175573,0.0419109803303703,0.00472155851384337,"2005-05","2005-Q2",71900,-0.0931849791376912,"2005-02"
2016-05-31,32488,"Lexington","MN","Minneapolis-St Paul","Anoka",8623,176400,0.00570125427594071,0.0249854735618826,0.0929368029739777,0.0554221320142161,-0.012230599989657,"2006-09","2006-Q3",202400,-0.128458498023715,"2004-01"
2016-05-31,52148,"Gable","SC","Sumter","Sumter",8624,87100,0,0.0175233644859813,0.0283353010625738,0.0181716900711184,,"2015-11","2015-Q4",87900,-0.00910125142207053,"2015-10"
2016-05-31,38356,"Ellenburg","NY","Plattsburgh","Clinton",8625,74000,-0.0106951871657754,-0.0185676392572944,-0.0402075226977951,-0.00662309947697681,,"2015-08","2015-Q3",81400,-0.0909090909090909,"2014-09"
2016-05-31,31509,"Fairland","IN","Indianapolis","Shelby",8626,123400,0.00899427636958299,0.0730434782608696,0.052003410059676,0.0186676805758477,0.000814005261911221,"2004-12","2004-Q4",131500,-0.0615969581749049,"2004-08"
2016-05-31,24782,"Francesville","IN",,"Pulaski",8627,80900,0.0137844611528822,0.0240506329113924,-0.0288115246098439,0.0216045585618185,-0.00446205955441725,"2005-07","2005-Q3",94100,-0.140276301806589,"2003-11"
2016-05-31,7803,"Waynetown","IN","Crawfordsville","Montgomery",8628,80200,0.0113493064312736,0.0229591836734694,0.00753768844221105,0.00949131433695993,-0.0129871262876198,"2005-06","2005-Q2",100700,-0.203574975173784,"2002-10"
2016-05-31,26567,"Point Reyes Station","CA","San Francisco","Marin",8629,942000,-0.0195670274771024,-0.0348360655737705,0,0.0742995888978553,0.0115864891527391,"2016-02","2016-Q1",976000,-0.0348360655737705,"2015-12"
2016-05-31,399181,"Scott","WI","Sheboygan","Sheboygan",8630,160400,0.01198738170347,0.0223072020395156,0.0772330423102753,0.00883280672200404,-0.00172907812878575,"2005-05","2005-Q2",169400,-0.0531286894923259,
2016-05-31,396807,"Stockport","NY","Hudson","Columbia",8631,151500,0.00264725347452019,0.0127005347593583,0.024340770791075,0.000661376239780243,0.00642601780983476,"2008-01","2008-Q1",168100,-0.098750743604997,"2007-02"
2016-05-31,22819,"Waxhaw","NC","Charlotte","Union",8632,175700,0.004,0.0197330237957052,0.073960880195599,0.0308999162534478,0.0132040387664298,"2016-05","2016-Q2",175700,0,"2016-05"
2016-05-31,398936,"North Bethlehem Township","PA","Pittsburgh","Washington",8633,139800,0.0101156069364162,0.026431718061674,0.0737327188940092,0.0585180944780197,0.0265249039417983,"2016-05","2016-Q2",139800,0,"2016-05"
2016-05-31,57207,"Falconer","NY","Jamestown","Chautauqua",8634,59800,-0.00664451827242525,-0.00829187396351575,-0.0477707006369427,-0.00396575618016215,0,"2007-10","2007-Q4",65700,-0.0898021308980213,"2006-05"
2016-05-31,31502,"Fairbury","NE",,"Jefferson",8635,46900,0.017353579175705,0.0422222222222222,0.0262582056892779,0.0457510636903853,0.0218051901115146,"2016-05","2016-Q2",46900,0,"2016-05"
2016-05-31,45411,"Genoa","NY","Auburn","Cayuga",8636,122800,-0.00486223662884927,0.00573300573300573,0.00655737704918033,0.00817729455075988,0.0176395333732295,"2015-09","2015-Q3",123900,-0.00887812752219532,"2015-07"
2016-05-31,6773,"Ripon","WI","Fond du Lac","Fond du Lac",8637,107200,-0.000931966449207828,0.00941619585687382,0.0417881438289602,0.0115861032839459,0.00657492467604781,"2016-04","2016-Q2",107300,-0.000931966449207828,"2016-04"
2016-05-31,19851,"Park Hills","KY","Cincinnati","Kenton",8638,175400,0.00631095811818703,0.0162224797219003,0.0591787439613527,0.0152705985965202,0.0110152459504327,"2016-05","2016-Q2",175400,0,"2016-05"
2016-05-31,398624,"Town of Rutland","MA","Worcester","Worcester",8639,273400,0.00293470286133529,0.00293470286133529,0.0463069269039418,0.0231821659493145,-0.0101289819841501,"2006-03","2006-Q1",304700,-0.102723990810633,"2004-07"
2016-05-31,9562,"Gibson","LA","Houma","Terrebonne",8640,109400,-0.0153015301530153,-0.0528138528138528,-0.011743450767841,0.0212127262499804,0.00872233934459699,"2014-05","2014-Q2",135400,-0.192023633677991,"2012-08"
2016-05-31,55456,"Cressona","PA","Pottsville","Schuylkill",8641,81200,0.00744416873449132,0.0317662007623888,0.0504527813712807,0.025197113455693,0.00598026142334884,"2016-05","2016-Q2",81200,0,"2016-05"
2016-05-31,53906,"Pinson","TN","Jackson","Madison",8642,78300,0,-0.00381679389312977,0.0653061224489796,0.010542515047546,0.00997716021187589,"2016-02","2016-Q1",78600,-0.00381679389312977,"2016-01"
2016-05-31,7459,"Trainer","PA","Philadelphia","Delaware",8643,92300,-0.0253431890179514,-0.0324947589098532,0.0165198237885463,-0.0300292292748657,-0.0136510783932215,"2010-02","2010-Q1",123100,-0.250203086921202,"2004-08"
2016-05-31,26912,"Saint Lawrence","PA","Reading","Berks",8644,140100,-0.00284697508896797,-0.000713266761768902,-0.0209643605870021,-0.00712562132182404,-0.012139268662099,"2006-11","2006-Q4",164300,-0.147291539866099,"2005-03"
2016-05-31,10339,"Bellevue","IL","Peoria","Peoria",8645,66200,0.00151285930408472,0.00455235204855842,-0.0377906976744186,-0.00120409741293981,-0.00470951574595535,"2009-03","2009-Q1",74800,-0.114973262032086,"2005-03"
2016-05-31,398213,"West Pike Run Township","PA","Pittsburgh","Washington",8646,93000,-0.00641025641025641,-0.00852878464818763,0.0701956271576525,0.0193545080823003,0.0174840724091976,"2016-01","2016-Q1",94300,-0.0137857900318134,"2015-10"
2016-05-31,28929,"Ramer","AL","Montgomery","Montgomery",8647,84200,0.0120192307692308,0.0331288343558282,-0.0399087799315849,-0.0666897243844019,,"2009-11","2009-Q4",132300,-0.363567649281935,
2016-05-31,30161,"Alexandria","NH","Claremont","Grafton",8648,184400,0.0070999453850355,-0.00270416441319632,0.0477272727272727,0.00573735807206943,-0.0143613012286355,"2007-07","2007-Q3",221500,-0.167494356659142,"2004-10"
2016-05-31,42347,"Evans City","PA","Pittsburgh","Butler",8649,145600,0,0.0125173852573018,0.0333569907735983,0.0431085711295671,0.00939647808544586,"2016-05","2016-Q2",145600,0,"2016-05"
2016-05-31,398390,"Pike Township","PA","Reading","Berks",8650,234200,-0.00170502983802217,0.000854700854700855,0.00385769395627947,0.00102792747526137,-0.0046199450802934,"2007-01","2007-Q1",260900,-0.102338060559601,"2006-03"
2016-05-31,3406,"Andersonville","TN","Knoxville","Anderson",8651,151900,0,-0.00262639527248851,-0.0136363636363636,0.0137131393411116,0.0218276155785815,"2014-08","2014-Q3",160600,-0.0541718555417186,"2014-05"
2016-05-31,47869,"Strafford","NH","Boston","Strafford",8652,251600,0.00278995615783181,0.00680272108843537,0.00559552358113509,0.0175839930688253,-0.00812989919021245,"2007-02","2007-Q1",285000,-0.11719298245614,"2004-04"
2016-05-31,20445,"Sharon","SC","Charlotte","York",8653,112900,0.00713648528099911,0.0226449275362319,-0.0174064403829417,0.012883732955649,,"2014-12","2014-Q4",116000,-0.0267241379310345,"2014-10"
2016-05-31,398391,"Covington Township","PA","Scranton","Lackawanna",8654,176600,-0.00674915635545557,-0.0139586823003908,-0.00282326369282891,-0.00135349018680375,-0.000339117486774287,"2007-04","2007-Q2",194300,-0.0910962429233145,"2006-05"
2016-05-31,46825,"Norway","SC","Orangeburg","Orangeburg",8655,63800,0.00630914826498423,-0.0123839009287926,0.00156985871271586,0.0377887579971432,0.0250832416225821,"2015-12","2015-Q4",66400,-0.0391566265060241,"2015-06"
2016-05-31,32698,"Mariemont","OH","Cincinnati","Hamilton",8656,315700,0.0044543429844098,0.00798212005108557,0.0446724023825281,0.0594700576818903,0.0211029847110875,"2016-05","2016-Q2",315700,0,"2016-05"
2016-05-31,37876,"Churchville","MD","Baltimore","Harford",8657,339100,-0.00264705882352941,0.000294985250737463,0.00563463819691578,0.001957774841155,-0.0126402317921588,"2007-08","2007-Q3",387900,-0.125805620005156,"2005-05"
2016-05-31,34137,"Sterling","NY","Auburn","Cayuga",8658,85800,0.00116686114352392,0.0141843971631206,0.0337349397590361,0.00448872287459245,0.0174076739240887,"2010-08","2010-Q3",89800,-0.044543429844098,"2009-11"
2016-05-31,45859,"Hypoluxo","FL","Miami-Fort Lauderdale","Palm Beach",8659,193200,-0.00923076923076923,-0.0232558139534884,0.0823529411764706,0.0641155111137699,-0.0416040634979569,"2006-01","2006-Q1",303600,-0.363636363636364,
2016-05-31,47124,"Piney Flats","TN","Kingsport","Sullivan",8660,175500,0.00228440890919475,0.00862068965517241,0.0221316249271986,0.020328549796943,0.0124988585082551,"2016-05","2016-Q2",175500,0,"2016-05"
2016-05-31,22173,"Montague","MA","Greenfield Town","Franklin",8661,225000,0.00178094390026714,0.00491290754801251,0.0190217391304348,0.0124519688936626,-0.00635023552588065,"2006-05","2006-Q2",239800,-0.0617180984153461,"2005-10"
2016-05-31,198439,"Town Line","NY","Buffalo","Erie",8662,165400,0.00669506999391357,0.0203578038247995,0.0754226267880364,0.0353904168024415,,"2016-05","2016-Q2",165400,0,"2016-05"
2016-05-31,15291,"Erin","NY","Elmira","Chemung",8663,111500,0,-0.0219298245614035,0.0996055226824458,0.0340764197313894,0.0278722603213464,"2016-02","2016-Q1",114000,-0.0219298245614035,"2015-12"
2016-05-31,28189,"Central Square","NY","Syracuse","Oswego",8664,123000,0.00902378999179656,0.0275689223057644,0.0327455919395466,0.0100522721469973,-0.00256506406014945,"2005-03","2005-Q1",137400,-0.104803493449782,"2004-03"
2016-05-31,38778,"Graysville","AL","Birmingham","Jefferson",8665,58200,-0.00342465753424658,-0.0185497470489039,-0.00342465753424658,-0.00673461963117816,-0.0130946789863283,"2010-02","2010-Q1",68300,-0.14787701317716,"2003-04"
2016-05-31,4550,"Elk","WA","Spokane","Spokane",8666,208800,0.00336376741950985,0.00869565217391304,0.0818652849740932,0.0475783134240597,0.00331640299679026,"2007-09","2007-Q3",216700,-0.0364559298569451,"2006-12"
2016-05-31,12431,"Londonderry","VT",,"Windham",8667,201700,-0.0107896027464443,-0.0227713178294574,-0.048135913166588,-0.0136059829050388,,"2009-07","2009-Q3",241600,-0.165149006622517,
2016-05-31,226529,"Fairmount","TN","Chattanooga","Hamilton",8668,281200,0.00285306704707561,0.00392716886826134,0.0177343467245747,0.0178443137194799,0.0175485961868966,"2016-05","2016-Q2",281200,0,"2016-05"
2016-05-31,50533,"North Freedom","WI","Baraboo","Sauk",8669,164900,0.00979791794243723,0.019159456118665,-0.0172824791418355,0.00680755944811096,-0.014946418717694,"2006-05","2006-Q2",191700,-0.139801773604591,"2005-05"
2016-05-31,3762,"Botkins","OH","Sidney","Shelby",8670,134100,-0.00813609467455621,-0.00593031875463306,0.0642857142857143,0.0398498968716776,0.00843188780638893,"2016-03","2016-Q1",135700,-0.0117907148120855,"2016-01"
2016-05-31,46775,"North Belle Vernon","PA","Pittsburgh","Westmoreland",8671,77700,-0.0127064803049555,-0.0189393939393939,0.111587982832618,0.0153545153028845,0.00502683529632875,"2008-04","2008-Q2",87200,-0.10894495412844,"2007-10"
2016-05-31,395573,"Roaring Brook Township","PA","Scranton","Lackawanna",8672,178100,-0.00447177193963108,0.00281531531531532,0.00621468926553672,-0.0127485257277592,0.00158589604200565,"2007-05","2007-Q2",197300,-0.0973137354282818,"2006-06"
2016-05-31,17872,"East Hazel Crest","IL","Chicago","Cook",8673,101300,0.000988142292490119,0.049740932642487,0.0811099252934899,0.00603058803862688,-0.0314218510732956,"2007-12","2007-Q4",148300,-0.316925151719488,"2000-11"
2016-05-31,51525,"Conklin","MI","Grand Rapids","Ottawa",8674,153800,0,0.00391644908616188,0.0441276306856755,0.050884576020771,-0.00621882529225104,"2006-06","2006-Q2",163700,-0.0604764813683568,"2005-04"
2016-05-31,51711,"Dexter","IA","Des Moines","Dallas",8675,128800,0.00703674745895231,0.0271132376395534,0.108433734939759,0.0190550611806619,0.00626658017491555,"2016-05","2016-Q2",128800,0,"2016-05"
2016-05-31,48240,"Verona","KY","Cincinnati","Boone",8676,199200,0.00453857791225416,0.0534108937070333,0.160163075131043,0.0316039352111048,,"2016-05","2016-Q2",199200,0,"2016-05"
2016-05-31,398998,"Town of Randolph","NY","Olean","Cattaraugus",8677,75000,-0.00793650793650794,-0.0183246073298429,-0.00265957446808511,0.0219019781357439,0.0187258387978946,"2014-01","2014-Q1",77100,-0.0272373540856031,"2013-10"
2016-05-31,18622,"Hope","NJ","Allentown","Warren",8678,270200,0,0.0161714930424972,0.00971599402092676,0.0145279453862011,-0.0282863926606914,"2006-09","2006-Q3",360800,-0.251108647450111,"2003-07"
2016-05-31,217316,"Woodside","PA","Philadelphia","Bucks",8679,483400,0.0024885939444214,0.00918580375782881,0.0153329132535182,0.0112955336530149,-0.00797547904844886,"2006-05","2006-Q2",523700,-0.0769524536948635,"2005-07"
2016-05-31,27890,"West Wyomissing","PA","Reading","Berks",8680,132400,0.00151285930408472,-0.00226073850791258,0.00684410646387833,0.000302388927381436,-0.00463778051031394,"2007-06","2007-Q2",153900,-0.139701104613385,"2006-02"
2016-05-31,38549,"Folsom","NJ","Atlantic City","Atlantic",8681,153200,-0.00325309043591412,-0.0154241645244216,0.00393184796854522,-0.00488832267911576,-0.0186313383322109,"2007-07","2007-Q3",196200,-0.219164118246687,"2005-01"
2016-05-31,27056,"Sharpsville","IN",,"Tipton",8682,125000,0.00563153660498793,0.0212418300653595,0.0220768601798855,0.0131427094094947,-0.00376101629132697,"2006-11","2006-Q4",135300,-0.0761271249076127,"2004-03"
2016-05-31,57304,"Warner","OK","Muskogee","Muskogee",8683,62000,0.0130718954248366,0.0333333333333333,0.00649350649350649,0.0173160225655673,0.0236017500718759,"2016-05","2016-Q2",62000,0,"2016-05"
2016-05-31,38880,"Hanover","MI","Jackson","Jackson",8684,107400,0.0132075471698113,0.0498533724340176,0.111801242236025,0.0459318756877267,-0.00724466476641594,"2004-06","2004-Q2",119300,-0.0997485331098072,"2003-07"
2016-05-31,19094,"Lorane","PA","Reading","Berks",8685,157700,0.00318066157760814,0.00509878903760357,-0.0012666244458518,0.00242721303014504,-0.00858478035285692,"2006-11","2006-Q4",180100,-0.124375347029428,"2005-08"
2016-05-31,46419,"Markle","IN","Fort Wayne","Wells",8686,120900,0.0100250626566416,-0.000826446280991736,-0.0547302580140735,0.00149552014428989,,"2015-08","2015-Q3",132300,-0.0861678004535147,"2014-05"
2016-05-31,396710,"Whitesboro-Burleigh","NJ","Ocean City","Cape May",8687,150500,0.000664893617021277,-0.00462962962962963,-0.00791034937376401,-0.0224571895997723,-0.0255710261856961,"2007-10","2007-Q4",197900,-0.239514906518444,"2004-02"
2016-05-31,398441,"Gallatin","NY","Hudson","Columbia",8688,217100,-0.00549702244617499,-0.00229779411764706,0.0559338521400778,0.00288055321585312,-0.00902416533553851,"2007-08","2007-Q3",258300,-0.159504452187379,"2005-05"
